_time,bytes,host
1407942996,37,BLAH0
1407943236,37,BLAH0
1407943476,37,BLAH0
1407943716,37,BLAH0
1407943956,37,BLAH0
1407944196,37,BLAH0
1407944436,37,BLAH0
1407944676,37,BLAH0
1407944916,37,BLAH0
1407945156,37,BLAH0
1407945396,37,BLAH0
1407945636,37,BLAH0
1407945876,37,BLAH0
1407946116,37,BLAH0
1407946356,37,BLAH0
1407946596,37,BLAH0
1407946836,37,BLAH0
1407947076,37,BLAH0
1407947316,37,BLAH0
1407947556,37,BLAH0
1407947796,37,BLAH0
1407948036,37,BLAH0
1407948276,37,BLAH0
1407948516,37,BLAH0
1407948756,37,BLAH0
1407948996,37,BLAH0
1407949236,37,BLAH0
1407949476,37,BLAH0
1407949716,37,BLAH0
1407949956,37,BLAH0
1407950196,37,BLAH0
1407950436,37,BLAH0
1407950471,20,INF0
1407950676,37,BLAH0
1407950916,37,BLAH0
1407951156,37,BLAH0
1407951396,37,BLAH0
1407951636,37,BLAH0
1407951876,37,BLAH0
1407952116,37,BLAH0
1407952356,37,BLAH0
1407952596,37,BLAH0
1407952836,37,BLAH0
1407953076,37,BLAH0
1407953316,37,BLAH0
1407953556,37,BLAH0
1407953796,37,BLAH0
1407954036,37,BLAH0
1407954276,37,BLAH0
1407954516,37,BLAH0
1407954756,37,BLAH0
1407954996,37,BLAH0
1407955236,37,BLAH0
1407955476,37,BLAH0
1407955716,37,BLAH0
1407955956,37,BLAH0
1407956196,37,BLAH0
1407956436,37,BLAH0
1407956676,37,BLAH0
1407956916,37,BLAH0
1407957156,37,BLAH0
1407957396,37,BLAH0
1407957636,37,BLAH0
1407957876,37,BLAH0
1407958116,37,BLAH0
1407958356,37,BLAH0
1407958596,37,BLAH0
1407958836,37,BLAH0
1407959076,37,BLAH0
1407959316,37,BLAH0
1407959556,37,BLAH0
1407959796,37,BLAH0
1407960036,37,BLAH0
1407960276,37,BLAH0
1407960516,37,BLAH0
1407960756,37,BLAH0
1407960996,37,BLAH0
1407961236,37,BLAH0
1407961476,37,BLAH0
1407961716,37,BLAH0
1407961956,37,BLAH0
1407962196,37,BLAH0
1407962436,37,BLAH0
1407962676,37,BLAH0
1407962916,37,BLAH0
1407963156,37,BLAH0
1407963396,37,BLAH0
1407963636,37,BLAH0
1407963876,37,BLAH0
1407964116,37,BLAH0
1407964356,37,BLAH0
1407964596,37,BLAH0
1407964836,37,BLAH0
1407965076,37,BLAH0
1407965316,37,BLAH0
1407965556,37,BLAH0
1407965796,37,BLAH0
1407966036,37,BLAH0
1407966276,37,BLAH0
1407966516,37,BLAH0
1407966756,37,BLAH0
1407966996,37,BLAH0
1407967236,37,BLAH0
1407967476,37,BLAH0
1407967716,37,BLAH0
1407967956,37,BLAH0
1407968196,37,BLAH0
1407968436,37,BLAH0
1407968676,37,BLAH0
1407968916,37,BLAH0
1407969156,37,BLAH0
1407969396,37,BLAH0
1407969636,37,BLAH0
1407969876,37,BLAH0
1407970116,37,BLAH0
1407970356,37,BLAH0
1407970596,37,BLAH0
1407970836,37,BLAH0
1407971076,37,BLAH0
1407971316,37,BLAH0
1407971556,37,BLAH0
1407971796,37,BLAH0
1407972036,37,BLAH0
1407972276,37,BLAH0
1407972516,37,BLAH0
1407972756,37,BLAH0
1407972996,37,BLAH0
1407973236,37,BLAH0
1407973476,37,BLAH0
1407973716,37,BLAH0
1407973956,37,BLAH0
1407974196,37,BLAH0
1407974436,37,BLAH0
1407974676,37,BLAH0
1407974916,37,BLAH0
1407975156,37,BLAH0
1407975396,37,BLAH0
1407975636,37,BLAH0
1407975876,37,BLAH0
1407976116,37,BLAH0
1407976356,37,BLAH0
1407976596,37,BLAH0
1407976836,37,BLAH0
1407977076,37,BLAH0
1407977316,37,BLAH0
1407977556,37,BLAH0
1407977796,37,BLAH0
1407978036,37,BLAH0
1407978276,37,BLAH0
1407978516,37,BLAH0
1407978756,37,BLAH0
1407978996,37,BLAH0
1407979236,37,BLAH0
1407979476,37,BLAH0
1407979716,37,BLAH0
1407979956,37,BLAH0
1407980196,37,BLAH0
1407980436,37,BLAH0
1407980676,37,BLAH0
1407980916,37,BLAH0
1407981156,37,BLAH0
1407981396,37,BLAH0
1407981636,37,BLAH0
1407981876,37,BLAH0
1407982116,37,BLAH0
1407982356,37,BLAH0
1407982596,37,BLAH0
1407982836,37,BLAH0
1407983076,37,BLAH0
1407983316,37,BLAH0
1407983556,37,BLAH0
1407983796,37,BLAH0
1407984036,37,BLAH0
1407984276,37,BLAH0
1407984516,37,BLAH0
1407984756,37,BLAH0
1407984996,37,BLAH0
1407985236,37,BLAH0
1407985476,37,BLAH0
1407985716,37,BLAH0
1407985956,37,BLAH0
1407986196,37,BLAH0
1407986436,37,BLAH0
1407986676,37,BLAH0
1407986916,37,BLAH0
1407987156,37,BLAH0
1407987396,37,BLAH0
1407987636,37,BLAH0
1407987876,37,BLAH0
1407988116,37,BLAH0
1407988356,37,BLAH0
1407988596,37,BLAH0
1407988836,37,BLAH0
1407989076,37,BLAH0
1407989316,37,BLAH0
1407989556,37,BLAH0
1407989796,37,BLAH0
1407990036,37,BLAH0
1407990276,37,BLAH0
1407990516,37,BLAH0
1407990756,37,BLAH0
1407990996,37,BLAH0
1407991236,37,BLAH0
1407991476,37,BLAH0
1407991716,37,BLAH0
1407991956,37,BLAH0
1407992196,37,BLAH0
1407992436,37,BLAH0
1407992676,37,BLAH0
1407992916,37,BLAH0
1407993156,37,BLAH0
1407993396,37,BLAH0
1407993636,37,BLAH0
1407993876,37,BLAH0
1407994116,37,BLAH0
1407994356,37,BLAH0
1407994596,37,BLAH0
1407994836,37,BLAH0
1407995076,37,BLAH0
1407995316,37,BLAH0
1407995556,37,BLAH0
1407995796,37,BLAH0
1407996036,37,BLAH0
1407996276,37,BLAH0
1407996516,37,BLAH0
1407996756,37,BLAH0
1407996996,37,BLAH0
1407997236,37,BLAH0
1407997476,37,BLAH0
1407997716,37,BLAH0
1407997956,37,BLAH0
1407998196,37,BLAH0
1407998436,37,BLAH0
1407998676,37,BLAH0
1407998916,37,BLAH0
1407999156,37,BLAH0
1407999396,37,BLAH0
1407999636,37,BLAH0
1407999876,37,BLAH0
1408000116,37,BLAH0
1408000356,37,BLAH0
1408000596,37,BLAH0
1408000836,37,BLAH0
1408001076,37,BLAH0
1408001316,37,BLAH0
1408001556,37,BLAH0
1408001796,37,BLAH0
1408002036,37,BLAH0
1408002276,37,BLAH0
1408002516,37,BLAH0
1408002756,37,BLAH0
1408002996,37,BLAH0
1408003236,37,BLAH0
1408003476,37,BLAH0
1408003716,37,BLAH0
1408003956,37,BLAH0
1408004196,37,BLAH0
1408004436,37,BLAH0
1408004676,37,BLAH0
1408004916,37,BLAH0
1408005016,20,INF0
1408005156,37,BLAH0
1408005396,37,BLAH0
1408005636,37,BLAH0
1408005876,37,BLAH0
1408006116,37,BLAH0
1408006356,37,BLAH0
1408006596,37,BLAH0
1408006836,37,BLAH0
1408007076,37,BLAH0
1408007316,37,BLAH0
1408007556,37,BLAH0
1408007796,37,BLAH0
1408008036,37,BLAH0
1408008276,37,BLAH0
1408008516,37,BLAH0
1408008756,37,BLAH0
1408008996,37,BLAH0
1408009236,37,BLAH0
1408009476,37,BLAH0
1408009716,37,BLAH0
1408009956,37,BLAH0
1408010196,37,BLAH0
1408010436,37,BLAH0
1408010676,37,BLAH0
1408010916,37,BLAH0
1408011156,37,BLAH0
1408011396,37,BLAH0
1408011636,37,BLAH0
1408011876,37,BLAH0
1408012116,37,BLAH0
1408012356,37,BLAH0
1408012596,37,BLAH0
1408012836,37,BLAH0
1408013076,37,BLAH0
1408013316,37,BLAH0
1408013556,37,BLAH0
1408013796,37,BLAH0
1408014036,37,BLAH0
1408014276,37,BLAH0
1408014516,37,BLAH0
1408014756,37,BLAH0
1408014996,37,BLAH0
1408015236,37,BLAH0
1408015476,37,BLAH0
1408015716,37,BLAH0
1408015956,37,BLAH0
1408016196,37,BLAH0
1408016436,37,BLAH0
1408016676,37,BLAH0
1408016916,37,BLAH0
1408017156,37,BLAH0
1408017396,37,BLAH0
1408017636,37,BLAH0
1408017876,37,BLAH0
1408018116,37,BLAH0
1408018356,37,BLAH0
1408018596,37,BLAH0
1408018836,37,BLAH0
1408019076,37,BLAH0
1408019316,37,BLAH0
1408019556,37,BLAH0
1408019796,37,BLAH0
1408020036,37,BLAH0
1408020276,37,BLAH0
1408020516,37,BLAH0
1408020756,37,BLAH0
1408020996,37,BLAH0
1408021236,37,BLAH0
1408021476,37,BLAH0
1408021716,37,BLAH0
1408021956,37,BLAH0
1408022196,37,BLAH0
1408022436,37,BLAH0
1408022676,37,BLAH0
1408022916,37,BLAH0
1408023156,37,BLAH0
1408023396,37,BLAH0
1408023636,37,BLAH0
1408023876,37,BLAH0
1408024116,37,BLAH0
1408024356,37,BLAH0
1408024596,37,BLAH0
1408024836,37,BLAH0
1408025076,37,BLAH0
1408025316,37,BLAH0
1408025556,37,BLAH0
1408025796,37,BLAH0
1408026036,37,BLAH0
1408026276,37,BLAH0
1408026516,37,BLAH0
1408026756,37,BLAH0
1408026996,37,BLAH0
1408027236,37,BLAH0
1408027476,37,BLAH0
1408027716,37,BLAH0
1408027956,37,BLAH0
1408028196,37,BLAH0
1408028436,37,BLAH0
1408028676,37,BLAH0
1408028916,37,BLAH0
1408029156,37,BLAH0
1408029396,37,BLAH0
1408029636,37,BLAH0
1408029876,37,BLAH0
1408030116,37,BLAH0
1408030356,37,BLAH0
1408030596,37,BLAH0
1408030836,37,BLAH0
1408031076,37,BLAH0
1408031316,37,BLAH0
1408031556,37,BLAH0
1408031796,37,BLAH0
1408032036,37,BLAH0
1408032276,37,BLAH0
1408032516,37,BLAH0
1408032756,37,BLAH0
1408032996,37,BLAH0
1408033236,37,BLAH0
1408033476,37,BLAH0
1408033716,37,BLAH0
1408033956,37,BLAH0
1408034196,37,BLAH0
1408034436,37,BLAH0
1408034676,37,BLAH0
1408034916,37,BLAH0
1408035156,37,BLAH0
1408035396,37,BLAH0
1408035636,37,BLAH0
1408035876,37,BLAH0
1408036116,37,BLAH0
1408036356,37,BLAH0
1408036596,37,BLAH0
1408036836,37,BLAH0
1408037076,37,BLAH0
1408037316,37,BLAH0
1408037556,37,BLAH0
1408037796,37,BLAH0
1408038036,37,BLAH0
1408038276,37,BLAH0
1408038516,37,BLAH0
1408038756,37,BLAH0
1408038996,37,BLAH0
1408039236,37,BLAH0
1408039476,37,BLAH0
1408039716,37,BLAH0
1408039956,37,BLAH0
1408040196,37,BLAH0
1408040436,37,BLAH0
1408040676,37,BLAH0
1408040916,37,BLAH0
1408041156,37,BLAH0
1408041396,37,BLAH0
1408041636,37,BLAH0
1408041876,37,BLAH0
1408042116,37,BLAH0
1408042356,37,BLAH0
1408042596,37,BLAH0
1408042836,37,BLAH0
1408043076,37,BLAH0
1408043316,37,BLAH0
1408043556,37,BLAH0
1408043796,37,BLAH0
1408044036,37,BLAH0
1408044276,37,BLAH0
1408044516,37,BLAH0
1408044756,37,BLAH0
1408044996,37,BLAH0
1408045236,37,BLAH0
1408045476,37,BLAH0
1408045716,37,BLAH0
1408045956,37,BLAH0
1408046196,37,BLAH0
1408046436,37,BLAH0
1408046676,37,BLAH0
1408046916,37,BLAH0
1408047156,37,BLAH0
1408047396,37,BLAH0
1408047636,37,BLAH0
1408047876,37,BLAH0
1408048116,37,BLAH0
1408048356,37,BLAH0
1408048596,37,BLAH0
1408048836,37,BLAH0
1408049076,37,BLAH0
1408049316,37,BLAH0
1408049556,37,BLAH0
1408049796,37,BLAH0
1408050036,37,BLAH0
1408050276,37,BLAH0
1408050516,37,BLAH0
1408050756,37,BLAH0
1408050996,37,BLAH0
1408051236,37,BLAH0
1408051476,37,BLAH0
1408051716,37,BLAH0
1408051956,37,BLAH0
1408052196,37,BLAH0
1408052436,37,BLAH0
1408052676,37,BLAH0
1408052916,37,BLAH0
1408053156,37,BLAH0
1408053396,37,BLAH0
1408053636,37,BLAH0
1408053876,37,BLAH0
1408054116,37,BLAH0
1408054356,37,BLAH0
1408054596,37,BLAH0
1408054836,37,BLAH0
1408055076,37,BLAH0
1408055316,37,BLAH0
1408055556,37,BLAH0
1408055796,37,BLAH0
1408056036,37,BLAH0
1408056276,37,BLAH0
1408056516,37,BLAH0
1408056756,37,BLAH0
1408056996,37,BLAH0
1408057236,37,BLAH0
1408057476,37,BLAH0
1408057716,37,BLAH0
1408057956,37,BLAH0
1408058196,37,BLAH0
1408058436,37,BLAH0
1408058676,37,BLAH0
1408058916,37,BLAH0
1408059156,37,BLAH0
1408059396,37,BLAH0
1408059561,20,INF0
1408059636,37,BLAH0
1408059876,37,BLAH0
1408060116,37,BLAH0
1408060356,37,BLAH0
1408060596,37,BLAH0
1408060836,37,BLAH0
1408061076,37,BLAH0
1408061316,37,BLAH0
1408061556,37,BLAH0
1408061796,37,BLAH0
1408062036,37,BLAH0
1408062276,37,BLAH0
1408062516,37,BLAH0
1408062756,37,BLAH0
1408062996,37,BLAH0
1408063236,37,BLAH0
1408063476,37,BLAH0
1408063716,37,BLAH0
1408063956,37,BLAH0
1408064196,37,BLAH0
1408064436,37,BLAH0
1408064676,37,BLAH0
1408064916,37,BLAH0
1408065156,37,BLAH0
1408065396,37,BLAH0
1408065636,37,BLAH0
1408065876,37,BLAH0
1408066116,37,BLAH0
1408066356,37,BLAH0
1408066596,37,BLAH0
1408066836,37,BLAH0
1408067076,37,BLAH0
1408067316,37,BLAH0
1408067556,37,BLAH0
1408067796,37,BLAH0
1408068036,37,BLAH0
1408068276,37,BLAH0
1408068516,37,BLAH0
1408068756,37,BLAH0
1408068996,37,BLAH0
1408069236,37,BLAH0
1408069476,37,BLAH0
1408069716,37,BLAH0
1408069956,37,BLAH0
1408070196,37,BLAH0
1408070436,37,BLAH0
1408070676,37,BLAH0
1408070916,37,BLAH0
1408071156,37,BLAH0
1408071396,37,BLAH0
1408071636,37,BLAH0
1408071876,37,BLAH0
1408072116,37,BLAH0
1408072356,37,BLAH0
1408072596,37,BLAH0
1408072836,37,BLAH0
1408073076,37,BLAH0
1408073316,37,BLAH0
1408073556,37,BLAH0
1408073796,37,BLAH0
1408074036,37,BLAH0
1408074276,37,BLAH0
1408074516,37,BLAH0
1408074756,37,BLAH0
1408074996,37,BLAH0
1408075236,37,BLAH0
1408075476,37,BLAH0
1408075716,37,BLAH0
1408075956,37,BLAH0
1408076196,37,BLAH0
1408076436,37,BLAH0
1408076676,37,BLAH0
1408076916,37,BLAH0
1408077156,37,BLAH0
1408077396,37,BLAH0
1408077636,37,BLAH0
1408077876,37,BLAH0
1408078116,37,BLAH0
1408078356,37,BLAH0
1408078596,37,BLAH0
1408078836,37,BLAH0
1408079076,37,BLAH0
1408079316,37,BLAH0
1408079556,37,BLAH0
1408079796,37,BLAH0
1408080036,37,BLAH0
1408080276,37,BLAH0
1408080516,37,BLAH0
1408080756,37,BLAH0
1408080996,37,BLAH0
1408081236,37,BLAH0
1408081476,37,BLAH0
1408081716,37,BLAH0
1408081956,37,BLAH0
1408082196,37,BLAH0
1408082436,37,BLAH0
1408082676,37,BLAH0
1408082916,37,BLAH0
1408083156,37,BLAH0
1408083396,37,BLAH0
1408083636,37,BLAH0
1408083876,37,BLAH0
1408084116,37,BLAH0
1408084356,37,BLAH0
1408084596,37,BLAH0
1408084836,37,BLAH0
1408085076,37,BLAH0
1408085316,37,BLAH0
1408085556,37,BLAH0
1408085796,37,BLAH0
1408086036,37,BLAH0
1408086276,37,BLAH0
1408086516,37,BLAH0
1408086756,37,BLAH0
1408086996,37,BLAH0
1408087236,37,BLAH0
1408087476,37,BLAH0
1408087716,37,BLAH0
1408087956,37,BLAH0
1408088196,37,BLAH0
1408088436,37,BLAH0
1408088676,37,BLAH0
1408088916,37,BLAH0
1408089156,37,BLAH0
1408089396,37,BLAH0
1408089636,37,BLAH0
1408089876,37,BLAH0
1408090116,37,BLAH0
1408090356,37,BLAH0
1408090596,37,BLAH0
1408090836,37,BLAH0
1408091076,37,BLAH0
1408091316,37,BLAH0
1408091556,37,BLAH0
1408091796,37,BLAH0
1408092036,37,BLAH0
1408092276,37,BLAH0
1408092516,37,BLAH0
1408092756,37,BLAH0
1408092996,37,BLAH0
1408093236,37,BLAH0
1408093476,37,BLAH0
1408093716,37,BLAH0
1408093956,37,BLAH0
1408094196,37,BLAH0
1408094436,37,BLAH0
1408094676,37,BLAH0
1408094916,37,BLAH0
1408095156,37,BLAH0
1408095396,37,BLAH0
1408095636,37,BLAH0
1408095876,37,BLAH0
1408096116,37,BLAH0
1408096356,37,BLAH0
1408096596,37,BLAH0
1408096836,37,BLAH0
1408097076,37,BLAH0
1408097316,37,BLAH0
1408097556,37,BLAH0
1408097796,37,BLAH0
1408098036,37,BLAH0
1408098276,37,BLAH0
1408098516,37,BLAH0
1408098756,37,BLAH0
1408098996,37,BLAH0
1408099236,37,BLAH0
1408099476,37,BLAH0
1408099716,37,BLAH0
1408099956,37,BLAH0
1408100196,37,BLAH0
1408100436,37,BLAH0
1408100676,37,BLAH0
1408100916,37,BLAH0
1408101156,37,BLAH0
1408101396,37,BLAH0
1408101636,37,BLAH0
1408101876,37,BLAH0
1408102116,37,BLAH0
1408102356,37,BLAH0
1408102596,37,BLAH0
1408102836,37,BLAH0
1408103076,37,BLAH0
1408103316,37,BLAH0
1408103556,37,BLAH0
1408103796,37,BLAH0
1408104036,37,BLAH0
1408104276,37,BLAH0
1408104516,37,BLAH0
1408104756,37,BLAH0
1408104996,37,BLAH0
1408105236,37,BLAH0
1408105476,37,BLAH0
1408105716,37,BLAH0
1408105956,37,BLAH0
1408106196,37,BLAH0
1408106436,37,BLAH0
1408106676,37,BLAH0
1408106916,37,BLAH0
1408107156,37,BLAH0
1408107396,37,BLAH0
1408107636,37,BLAH0
1408107876,37,BLAH0
1408108116,37,BLAH0
1408108356,37,BLAH0
1408108596,37,BLAH0
1408108836,37,BLAH0
1408109076,37,BLAH0
1408109316,37,BLAH0
1408109556,37,BLAH0
1408109796,37,BLAH0
1408110036,37,BLAH0
1408110276,37,BLAH0
1408110516,37,BLAH0
1408110756,37,BLAH0
1408110996,37,BLAH0
1408111236,37,BLAH0
1408111476,37,BLAH0
1408111716,37,BLAH0
1408111956,37,BLAH0
1408112196,37,BLAH0
1408112436,37,BLAH0
1408112676,37,BLAH0
1408112916,37,BLAH0
1408113156,37,BLAH0
1408113396,37,BLAH0
1408113636,37,BLAH0
1408113876,37,BLAH0
1408114106,20,INF0
1408114116,37,BLAH0
1408114116,0,BLAH0
1408114116,0,INF0
1408114356,37,BLAH0
1408114596,37,BLAH0
1408114836,37,BLAH0
1408115076,37,BLAH0
1408115316,37,BLAH0
1408115556,37,BLAH0
1408115796,37,BLAH0
1408116036,37,BLAH0
1408116276,37,BLAH0
1408116516,37,BLAH0
1408116756,37,BLAH0
1408116996,37,BLAH0
1408117236,37,BLAH0
1408117476,37,BLAH0
1408117716,37,BLAH0
1408117956,37,BLAH0
1408118196,37,BLAH0
1408118436,37,BLAH0
1408118676,37,BLAH0
1408118916,37,BLAH0
1408119156,37,BLAH0
1408119396,37,BLAH0
1408119636,37,BLAH0
1408119876,37,BLAH0
1408120116,37,BLAH0
1408120356,37,BLAH0
1408120596,37,BLAH0
1408120836,37,BLAH0
1408121076,37,BLAH0
1408121316,37,BLAH0
1408121556,37,BLAH0
1408121796,37,BLAH0
1408122036,37,BLAH0
1408122276,37,BLAH0
1408122516,37,BLAH0
1408122756,37,BLAH0
1408122996,37,BLAH0
1408123236,37,BLAH0
1408123476,37,BLAH0
1408123716,37,BLAH0
1408123956,37,BLAH0
1408124196,37,BLAH0
1408124436,37,BLAH0
1408124676,37,BLAH0
1408124916,37,BLAH0
1408125156,37,BLAH0
1408125396,37,BLAH0
1408125636,37,BLAH0
1408125876,37,BLAH0
1408126116,37,BLAH0
1408126356,37,BLAH0
1408126596,37,BLAH0
1408126836,37,BLAH0
1408127076,37,BLAH0
1408127316,37,BLAH0
1408127556,37,BLAH0
1408127796,37,BLAH0
1408128036,37,BLAH0
1408128276,37,BLAH0
1408128516,37,BLAH0
1408128756,37,BLAH0
1408128996,37,BLAH0
1408129236,37,BLAH0
1408129476,37,BLAH0
1408129716,37,BLAH0
1408129956,37,BLAH0
1408130196,37,BLAH0
1408130436,37,BLAH0
1408130676,37,BLAH0
1408130916,37,BLAH0
1408131156,37,BLAH0
1408131396,37,BLAH0
1408131636,37,BLAH0
1408131876,37,BLAH0
1408132116,37,BLAH0
1408132356,37,BLAH0
1408132596,37,BLAH0
1408132836,37,BLAH0
1408133076,37,BLAH0
1408133316,37,BLAH0
1408133556,37,BLAH0
1408133796,37,BLAH0
1408134036,37,BLAH0
1408134276,37,BLAH0
1408134516,37,BLAH0
1408134756,37,BLAH0
1408134996,37,BLAH0
1408135236,37,BLAH0
1408135476,37,BLAH0
1408135716,37,BLAH0
1408135956,37,BLAH0
1408136196,37,BLAH0
1408136436,37,BLAH0
1408136676,37,BLAH0
1408136916,37,BLAH0
1408137156,37,BLAH0
1408137396,37,BLAH0
1408137636,37,BLAH0
1408137876,37,BLAH0
1408138116,37,BLAH0
1408138356,37,BLAH0
1408138596,37,BLAH0
1408138836,37,BLAH0
1408139076,37,BLAH0
1408139316,37,BLAH0
1408139556,37,BLAH0
1408139796,37,BLAH0
1408140036,37,BLAH0
1408140276,37,BLAH0
1408140516,37,BLAH0
1408140756,37,BLAH0
1408140996,37,BLAH0
1408141236,37,BLAH0
1408141476,37,BLAH0
1408141716,37,BLAH0
1408141956,37,BLAH0
1408142196,37,BLAH0
1408142436,37,BLAH0
1408142676,37,BLAH0
1408142916,37,BLAH0
1408143156,37,BLAH0
1408143396,37,BLAH0
1408143636,37,BLAH0
1408143876,37,BLAH0
1408144116,37,BLAH0
1408144356,37,BLAH0
1408144596,37,BLAH0
1408144836,37,BLAH0
1408145076,37,BLAH0
1408145316,37,BLAH0
1408145556,37,BLAH0
1408145796,37,BLAH0
1408146036,37,BLAH0
1408146276,37,BLAH0
1408146516,37,BLAH0
1408146756,37,BLAH0
1408146996,37,BLAH0
1408147236,37,BLAH0
1408147476,37,BLAH0
1408147716,37,BLAH0
1408147956,37,BLAH0
1408148196,37,BLAH0
1408148436,37,BLAH0
1408148676,37,BLAH0
1408148916,37,BLAH0
1408149156,37,BLAH0
1408149396,37,BLAH0
1408149636,37,BLAH0
1408149876,37,BLAH0
1408150116,37,BLAH0
1408150356,37,BLAH0
1408150596,37,BLAH0
1408150836,37,BLAH0
1408151076,37,BLAH0
1408151316,37,BLAH0
1408151556,37,BLAH0
1408151796,37,BLAH0
1408152036,37,BLAH0
1408152276,37,BLAH0
1408152516,37,BLAH0
1408152756,37,BLAH0
1408152996,37,BLAH0
1408153236,37,BLAH0
1408153476,37,BLAH0
1408153716,37,BLAH0
1408153956,37,BLAH0
1408154196,37,BLAH0
1408154436,37,BLAH0
1408154676,37,BLAH0
1408154916,37,BLAH0
1408155156,37,BLAH0
1408155396,37,BLAH0
1408155636,37,BLAH0
1408155876,37,BLAH0
1408156116,37,BLAH0
1408156356,37,BLAH0
1408156596,37,BLAH0
1408156836,37,BLAH0
1408157076,37,BLAH0
1408157316,37,BLAH0
1408157556,37,BLAH0
1408157796,37,BLAH0
1408158036,37,BLAH0
1408158276,37,BLAH0
1408158516,37,BLAH0
1408158756,37,BLAH0
1408158996,37,BLAH0
1408159236,37,BLAH0
1408159476,37,BLAH0
1408159716,37,BLAH0
1408159956,37,BLAH0
1408160196,37,BLAH0
1408160436,37,BLAH0
1408160676,37,BLAH0
1408160916,37,BLAH0
1408161156,37,BLAH0
1408161396,37,BLAH0
1408161636,37,BLAH0
1408161876,37,BLAH0
1408162116,37,BLAH0
1408162356,37,BLAH0
1408162596,37,BLAH0
1408162836,37,BLAH0
1408163076,37,BLAH0
1408163316,37,BLAH0
1408163556,37,BLAH0
1408163796,37,BLAH0
1408164036,37,BLAH0
1408164276,37,BLAH0
1408164516,37,BLAH0
1408164756,37,BLAH0
1408164996,37,BLAH0
1408165236,37,BLAH0
1408165476,37,BLAH0
1408165716,37,BLAH0
1408165956,37,BLAH0
1408166196,37,BLAH0
1408166436,37,BLAH0
1408166676,37,BLAH0
1408166916,37,BLAH0
1408167156,37,BLAH0
1408167396,37,BLAH0
1408167636,37,BLAH0
1408167876,37,BLAH0
1408168116,37,BLAH0
1408168356,37,BLAH0
1408168596,37,BLAH0
1408168651,20,INF0
1408168836,37,BLAH0
1408169076,37,BLAH0
1408169316,37,BLAH0
1408169556,37,BLAH0
1408169796,37,BLAH0
1408170036,37,BLAH0
1408170276,37,BLAH0
1408170516,37,BLAH0
1408170756,37,BLAH0
1408170996,37,BLAH0
1408171236,37,BLAH0
1408171476,37,BLAH0
1408171716,37,BLAH0
1408171956,37,BLAH0
1408172196,37,BLAH0
1408172436,37,BLAH0
1408172676,37,BLAH0
1408172916,37,BLAH0
1408173156,37,BLAH0
1408173396,37,BLAH0
1408173636,37,BLAH0
1408173876,37,BLAH0
1408174116,37,BLAH0
1408174356,37,BLAH0
1408174596,37,BLAH0
1408174836,37,BLAH0
1408175076,37,BLAH0
1408175316,37,BLAH0
1408175556,37,BLAH0
1408175796,37,BLAH0
1408176036,37,BLAH0
1408176276,37,BLAH0
1408176516,37,BLAH0
1408176756,37,BLAH0
1408176996,37,BLAH0
1408177236,37,BLAH0
1408177476,37,BLAH0
1408177716,37,BLAH0
1408177956,37,BLAH0
1408178196,37,BLAH0
1408178436,37,BLAH0
1408178676,37,BLAH0
1408178916,37,BLAH0
1408179156,37,BLAH0
1408179396,37,BLAH0
1408179636,37,BLAH0
1408179876,37,BLAH0
1408180116,37,BLAH0
1408180356,37,BLAH0
1408180596,37,BLAH0
1408180836,37,BLAH0
1408181076,37,BLAH0
1408181316,37,BLAH0
1408181556,37,BLAH0
1408181796,37,BLAH0
1408182036,37,BLAH0
1408182276,37,BLAH0
1408182516,37,BLAH0
1408182756,37,BLAH0
1408182996,37,BLAH0
1408183236,37,BLAH0
1408183476,37,BLAH0
1408183716,37,BLAH0
1408183956,37,BLAH0
1408184196,37,BLAH0
1408184436,37,BLAH0
1408184676,37,BLAH0
1408184916,37,BLAH0
1408185156,37,BLAH0
1408185396,37,BLAH0
1408185636,37,BLAH0
1408185876,37,BLAH0
1408186116,37,BLAH0
1408186356,37,BLAH0
1408186596,37,BLAH0
1408186836,37,BLAH0
1408187076,37,BLAH0
1408187316,37,BLAH0
1408187556,37,BLAH0
1408187796,37,BLAH0
1408188036,37,BLAH0
1408188276,37,BLAH0
1408188516,37,BLAH0
1408188756,37,BLAH0
1408188996,37,BLAH0
1408189236,37,BLAH0
1408189476,37,BLAH0
1408189716,37,BLAH0
1408189956,37,BLAH0
1408190196,37,BLAH0
1408190436,37,BLAH0
1408190676,37,BLAH0
1408190916,37,BLAH0
1408191156,37,BLAH0
1408191396,37,BLAH0
1408191636,37,BLAH0
1408191876,37,BLAH0
1408192116,37,BLAH0
1408192356,37,BLAH0
1408192596,37,BLAH0
1408192836,37,BLAH0
1408193076,37,BLAH0
1408193316,37,BLAH0
1408193556,37,BLAH0
1408193796,37,BLAH0
1408194036,37,BLAH0
1408194276,37,BLAH0
1408194516,37,BLAH0
1408194756,37,BLAH0
1408194996,37,BLAH0
1408195236,37,BLAH0
1408195476,37,BLAH0
1408195716,37,BLAH0
1408195956,37,BLAH0
1408196196,37,BLAH0
1408196436,37,BLAH0
1408196676,37,BLAH0
1408196916,37,BLAH0
1408197156,37,BLAH0
1408197396,37,BLAH0
1408197636,37,BLAH0
1408197876,37,BLAH0
1408198116,37,BLAH0
1408198356,37,BLAH0
1408198596,37,BLAH0
1408198836,37,BLAH0
1408199076,37,BLAH0
1408199316,37,BLAH0
1408199556,37,BLAH0
