time,file,program,user
1420207301,c.txt,win32notepad,marcel
1420207208,l.m.o,emacs*nix,marcel
1420200056,d.e.f,vlc,methuselah
1420192913,filetext,edlin,ezekiel
1420196409,gefilterfish,vim,jereboam
1420196423,y.csv,emacs*nix,billy
1420192831,dd.thing,vim,methuselah
1420207218,j.k.l,vim,tanaka
1420192850,c.txt,win32notepad,ezekiel
1420200047,cc.thing,vim,panthera
1420196447,reggol,win32notepad,jereboam
1420192800,d.e.f,vim,methuselah
1420196430,bb.thing,edlin,marcel
1420192800,b.log,edlin,ezekiel
1420196495,hh.thing,vlc,ezekiel
1420192862,logger,win32notepad,panthera
1420192813,l.m.o,vlc,tanaka
1420196444,a.b.c,win32notepad,jereboam
1420192850,dd.thing,vim,methuselah
1420192800,hh.thing,emacs*nix,ezekiel
1420192800,z.csv,win32notepad,panthera
1420200007,tlog1,vim,billy
1420207217,textfile,edlin,tanaka
1420200103,bb.thing,win32notepad,tanaka
1420200028,logger,vlc,methuselah
1420207279,c.log,vim,billy
1420192824,varlog,emacs*nix,billy
1420207255,c.txt,vlc,marcel
1420196511,s.t.u,emacs*nix,jereboam
1420192801,y.csv,emacs*nix,billy
1420196437,filetext,edlin,marcel
1420196412,ee.thing,edlin,methuselah
1420192801,l.m.o,edlin,ezekiel
1420196454,l.m.o,emacs*nix,billy
1420196400,v.w.x,vim,billy
1420196411,hh.thing,vlc,billy
1420192819,l.m.o,emacs*nix,billy
1420196460,b.txt,win32notepad,jereboam
1420192815,v.w.x,emacs*nix,marcel
1420192800,y.csv,emacs*nix,marcel
1420196527,gefilterfish,vlc,ezekiel
1420192835,varlog,edlin,tanaka
1420200027,ff.thing,edlin,billy
1420192815,d.e.f,vlc,jereboam
1420207251,b.log,win32notepad,marcel
1420200000,b.log,win32notepad,tanaka
1420200045,s.t.u,edlin,ezekiel
1420196400,hh.thing,edlin,jereboam
1420192862,dd.thing,vlc,jereboam
1420196456,z.csv,edlin,marcel
1420192900,x.csv,win32notepad,marcel
1420207214,gefilterfish,edlin,ezekiel
1420200000,s.t.u,edlin,ezekiel
1420196439,l.m.o,win32notepad,jereboam
1420192816,textfile,vim,methuselah
1420207200,x.csv,emacs*nix,marcel
1420192899,b.txt,win32notepad,ezekiel
1420207272,aa.thing,edlin,tanaka
1420192872,logger,vim,marcel
1420196416,a.txt,emacs*nix,billy
1420200054,a.log,edlin,billy
1420192922,j.k.l,edlin,tanaka
1420200045,dd.thing,edlin,billy
1420192806,b.txt,edlin,panthera
1420207224,c.txt,vlc,marcel
1420196400,a.txt,vim,billy
1420196453,dd.thing,win32notepad,billy
1420196513,hh.thing,win32notepad,billy
1420192935,cc.thing,edlin,tanaka
1420192861,a.b.c,win32notepad,marcel
1420196478,l.m.o,edlin,marcel
1420196440,j.k.l,vim,jereboam
1420196400,l.m.o,edlin,methuselah
1420207200,filetext,edlin,tanaka
1420192889,aa.thing,vlc,tanaka
1420192811,b.log,edlin,tanaka
1420196492,ee.thing,emacs*nix,jereboam
1420196438,a.log,vim,jereboam
1420192804,c.log,win32notepad,marcel
1420200011,a.b.c,emacs*nix,panthera
1420192846,a.txt,win32notepad,ezekiel
1420196414,z.csv,emacs*nix,billy
1420200114,dd.thing,vim,panthera
1420207214,textfile,edlin,tanaka
1420196483,d.e.f,win32notepad,jereboam
1420192806,v.w.x,emacs*nix,billy
1420200057,gefilterfish,edlin,ezekiel
1420192800,j.k.l,vlc,jereboam
1420196406,aa.thing,win32notepad,tanaka
1420200084,cc.thing,vim,panthera
1420196468,ee.thing,edlin,marcel
1420200037,a.txt,edlin,ezekiel
1420200078,b.log,vim,billy
1420196454,b.log,emacs*nix,jereboam
1420196415,l.m.o,edlin,jereboam
1420192801,gefilterfish,emacs*nix,ezekiel
1420192921,a.txt,edlin,tanaka
1420192886,y.csv,edlin,tanaka
1420196461,logger,edlin,marcel
1420196400,s.t.u,vlc,billy
1420192875,j.k.l,vim,methuselah
1420192817,l.m.o,vlc,tanaka
1420207266,ff.thing,win32notepad,marcel
1420192908,cc.thing,edlin,tanaka
1420207249,b.txt,vlc,ezekiel
1420196400,gg.thing,vlc,billy
1420207315,varlog,vlc,ezekiel
1420196485,varlog,edlin,marcel
1420207200,aa.thing,edlin,tanaka
1420192847,dd.thing,win32notepad,ezekiel
1420192817,dd.thing,emacs*nix,billy
1420207210,cc.thing,edlin,ezekiel
1420192800,x.csv,emacs*nix,billy
1420207207,b.log,emacs*nix,marcel
1420192859,a.txt,vlc,jereboam
1420200000,reggol,emacs*nix,panthera
1420196454,a.log,vlc,ezekiel
1420192800,y.z.z,vlc,marcel
1420196411,dd.thing,edlin,marcel
1420192830,x.csv,win32notepad,marcel
1420200056,y.z.z,vim,billy
1420196418,ee.thing,vlc,billy
1420207283,cc.thing,edlin,ezekiel
1420207200,c.txt,win32notepad,marcel
1420196530,dd.thing,win32notepad,billy
1420207305,z.csv,win32notepad,marcel
1420200047,aa.thing,vim,billy
1420207278,varlog,edlin,tanaka
1420207200,v.w.x,emacs*nix,marcel
1420207238,p.q.r,edlin,tanaka
1420192907,p.q.r,edlin,ezekiel
1420192923,dd.thing,vim,marcel
1420192881,gefilterfish,win32notepad,ezekiel
1420207200,y.csv,win32notepad,marcel
1420200000,reggol,edlin,jereboam
1420200018,x.csv,vlc,tanaka
1420200000,y.z.z,vim,billy
1420200000,l.m.o,edlin,ezekiel
1420200069,x.csv,vlc,tanaka
1420192858,s.t.u,vim,methuselah
1420196414,ee.thing,vlc,billy
1420207259,c.txt,vlc,marcel
1420200000,v.w.x,win32notepad,tanaka
1420192878,y.csv,vim,methuselah
1420207279,filetext,vlc,marcel
1420192882,hh.thing,win32notepad,ezekiel
1420196401,g.h.i,vlc,tanaka
1420196435,tlog1,vlc,ezekiel
1420196497,gefilterfish,emacs*nix,jereboam
1420196434,bb.thing,vlc,billy
1420192852,logger,win32notepad,panthera
1420192800,ee.thing,win32notepad,ezekiel
1420192882,bb.thing,vim,marcel
1420192835,c.txt,win32notepad,ezekiel
1420207234,d.e.f,win32notepad,marcel
1420196456,a.log,vlc,ezekiel
1420192824,l.m.o,vlc,tanaka
1420207258,filetext,edlin,ezekiel
1420207298,logger,vlc,marcel
1420200087,j.k.l,win32notepad,tanaka
1420200002,bb.thing,emacs*nix,billy
1420207225,c.log,vim,billy
1420207276,cc.thing,edlin,ezekiel
1420200013,tlog1,win32notepad,tanaka
1420196411,tlog1,vlc,jereboam
1420192892,varlog,edlin,ezekiel
1420196400,ff.thing,emacs*nix,ezekiel
1420192849,y.z.z,vlc,tanaka
1420200048,g.h.i,win32notepad,tanaka
1420196433,d.e.f,emacs*nix,billy
1420196405,g.h.i,edlin,jereboam
1420207217,logger,vlc,marcel
1420192850,logger,edlin,tanaka
1420196411,tlog1,vlc,ezekiel
1420192851,a.txt,win32notepad,ezekiel
1420192878,bb.thing,vim,marcel
1420192871,gefilterfish,win32notepad,ezekiel
1420192824,v.w.x,edlin,tanaka
1420196413,bb.thing,vlc,jereboam
1420196400,tlog1,vlc,tanaka
1420200003,c.log,vlc,methuselah
1420192800,cc.thing,emacs*nix,billy
1420192802,l.m.o,emacs*nix,billy
1420192865,gg.thing,vim,methuselah
1420200057,gg.thing,win32notepad,tanaka
1420192839,ee.thing,vlc,jereboam
1420207200,aa.thing,vlc,marcel
1420192820,l.m.o,vim,methuselah
1420200107,filetext,win32notepad,tanaka
1420192846,s.t.u,vim,methuselah
1420200033,ff.thing,win32notepad,jereboam
1420207234,filetext,vlc,marcel
1420196411,s.t.u,emacs*nix,billy
1420207281,reggol,edlin,ezekiel
1420196482,z.csv,edlin,marcel
1420192828,y.z.z,vim,methuselah
1420207271,reggol,vlc,marcel
1420192858,c.txt,win32notepad,ezekiel
1420200000,gefilterfish,edlin,ezekiel
1420192817,ee.thing,emacs*nix,ezekiel
1420196447,varlog,vlc,ezekiel
1420192800,y.z.z,emacs*nix,billy
1420192800,gefilterfish,win32notepad,marcel
1420192827,logger,vim,methuselah
1420200054,dd.thing,win32notepad,tanaka
1420196400,gg.thing,win32notepad,panthera
1420207291,s.t.u,vlc,marcel
1420207276,c.txt,vlc,marcel
1420207249,tlog1,emacs*nix,marcel
1420192800,y.csv,win32notepad,marcel
1420200021,bb.thing,vim,panthera
1420196400,cc.thing,win32notepad,jereboam
1420192901,j.k.l,vim,methuselah
1420207263,a.b.c,vlc,marcel
1420200001,gg.thing,vim,panthera
1420192812,cc.thing,edlin,tanaka
1420200055,l.m.o,vim,panthera
1420196431,bb.thing,vlc,billy
1420196473,s.t.u,emacs*nix,jereboam
1420196418,filetext,edlin,jereboam
1420196452,varlog,vim,jereboam
1420196400,cc.thing,emacs*nix,ezekiel
1420192866,varlog,win32notepad,panthera
1420200017,aa.thing,vlc,methuselah
1420196433,b.txt,vim,billy
1420207284,varlog,edlin,tanaka
1420196424,v.w.x,vim,jereboam
1420200052,aa.thing,vim,billy
1420196422,y.z.z,vim,billy
1420196433,j.k.l,vim,jereboam
1420200055,hh.thing,vlc,tanaka
1420196402,a.log,vlc,tanaka
1420192800,hh.thing,edlin,ezekiel
1420192800,c.txt,win32notepad,panthera
1420192873,gg.thing,vim,marcel
1420192844,logger,edlin,tanaka
1420192825,filetext,emacs*nix,billy
1420192909,gefilterfish,win32notepad,marcel
1420196479,y.csv,vlc,ezekiel
1420192869,a.txt,vim,marcel
1420192811,gg.thing,edlin,tanaka
1420200087,a.log,vlc,tanaka
1420192802,tlog1,edlin,tanaka
1420196400,c.txt,emacs*nix,ezekiel
1420200075,l.m.o,vim,panthera
1420200033,tlog1,win32notepad,tanaka
1420192872,a.b.c,win32notepad,marcel
1420192800,y.z.z,vlc,tanaka
1420192826,l.m.o,emacs*nix,billy
1420192800,reggol,vim,tanaka
1420192846,aa.thing,vlc,tanaka
1420192891,v.w.x,vim,methuselah
1420192800,c.txt,emacs*nix,billy
1420207203,z.csv,emacs*nix,marcel
1420192855,gg.thing,vlc,tanaka
1420200000,cc.thing,edlin,jereboam
1420196401,s.t.u,emacs*nix,billy
1420207227,a.b.c,win32notepad,marcel
1420207225,ff.thing,win32notepad,marcel
1420196400,bb.thing,vlc,billy
1420192841,varlog,vlc,tanaka
1420192886,logger,vim,marcel
1420196499,d.e.f,emacs*nix,jereboam
1420196400,l.m.o,emacs*nix,jereboam
1420196474,b.txt,win32notepad,billy
1420200000,filetext,emacs*nix,panthera
1420196403,tlog1,vlc,tanaka
1420196400,bb.thing,vlc,jereboam
1420196400,b.txt,win32notepad,jereboam
1420192873,logger,vlc,jereboam
1420200082,b.log,vlc,tanaka
1420207240,varlog,emacs*nix,marcel
1420192829,g.h.i,vlc,tanaka
1420207203,textfile,win32notepad,marcel
1420196471,filetext,win32notepad,billy
1420207202,x.csv,emacs*nix,marcel
1420196400,logger,vim,billy
1420207243,a.log,win32notepad,marcel
1420192876,dd.thing,vim,marcel
1420200077,x.csv,win32notepad,tanaka
1420192813,filetext,vlc,tanaka
1420200000,g.h.i,emacs*nix,ezekiel
1420192863,a.txt,emacs*nix,marcel
1420192870,d.e.f,edlin,tanaka
1420207207,cc.thing,edlin,ezekiel
1420192868,gg.thing,win32notepad,ezekiel
1420207215,v.w.x,win32notepad,marcel
1420192871,v.w.x,win32notepad,panthera
1420200032,aa.thing,edlin,billy
1420196417,gefilterfish,vim,billy
1420196411,bb.thing,vim,billy
1420200058,j.k.l,vim,billy
1420192828,p.q.r,win32notepad,panthera
1420200081,hh.thing,vlc,tanaka
1420207262,textfile,emacs*nix,marcel
1420207212,gg.thing,edlin,ezekiel
1420200000,ff.thing,win32notepad,marcel
1420207317,v.w.x,win32notepad,marcel
1420207234,textfile,edlin,tanaka
1420200003,z.csv,win32notepad,tanaka
1420200000,y.csv,vlc,methuselah
1420207266,aa.thing,win32notepad,marcel
1420196460,c.log,emacs*nix,billy
1420196400,filetext,edlin,marcel
1420196479,gg.thing,win32notepad,billy
1420196400,varlog,win32notepad,panthera
1420200000,hh.thing,win32notepad,tanaka
1420192900,b.txt,vlc,tanaka
1420192899,bb.thing,vim,marcel
1420192820,g.h.i,vlc,tanaka
1420192872,d.e.f,vim,methuselah
1420200043,textfile,win32notepad,jereboam
1420192809,tlog1,emacs*nix,marcel
1420207307,logger,vlc,marcel
1420192857,logger,win32notepad,marcel
1420192890,l.m.o,edlin,ezekiel
1420192800,b.txt,vlc,tanaka
1420207242,dd.thing,emacs*nix,marcel
1420192850,tlog1,win32notepad,marcel
1420192800,y.z.z,emacs*nix,billy
1420192859,a.b.c,vlc,tanaka
1420207234,y.z.z,emacs*nix,marcel
1420200000,ff.thing,edlin,ezekiel
1420196448,y.csv,vlc,ezekiel
1420192832,y.z.z,vim,methuselah
1420192834,b.txt,vlc,tanaka
1420192847,dd.thing,vlc,jereboam
1420192852,l.m.o,win32notepad,marcel
1420192800,ff.thing,emacs*nix,ezekiel
1420200032,a.log,vim,panthera
1420196427,x.csv,emacs*nix,jereboam
1420192804,logger,win32notepad,panthera
1420192876,logger,win32notepad,marcel
1420192878,ff.thing,edlin,ezekiel
1420196402,varlog,win32notepad,tanaka
1420192800,y.csv,vim,methuselah
1420192815,g.h.i,vlc,tanaka
1420207275,ff.thing,vim,billy
1420207231,y.csv,edlin,tanaka
1420196400,a.log,vlc,ezekiel
1420192800,g.h.i,edlin,panthera
1420200028,reggol,win32notepad,jereboam
1420207205,a.b.c,edlin,ezekiel
1420192862,b.txt,vlc,tanaka
1420196507,a.log,vlc,ezekiel
1420196407,g.h.i,edlin,methuselah
1420192818,c.txt,win32notepad,ezekiel
1420192800,logger,vim,methuselah
1420207200,z.csv,vlc,marcel
1420196401,dd.thing,edlin,jereboam
1420192801,a.txt,emacs*nix,billy
1420192894,tlog1,vim,methuselah
1420200000,y.csv,emacs*nix,panthera
1420196413,l.m.o,win32notepad,tanaka
1420207225,v.w.x,emacs*nix,marcel
1420192800,ee.thing,edlin,panthera
1420207266,ff.thing,edlin,ezekiel
1420192852,b.txt,edlin,tanaka
1420200001,textfile,edlin,ezekiel
1420192800,g.h.i,emacs*nix,billy
1420207236,a.log,vim,billy
1420207280,ee.thing,win32notepad,marcel
1420207296,gg.thing,win32notepad,marcel
1420192826,v.w.x,win32notepad,panthera
1420192800,varlog,emacs*nix,billy
1420196409,tlog1,vim,billy
1420192858,j.k.l,vlc,jereboam
1420196403,z.csv,edlin,jereboam
1420196451,hh.thing,win32notepad,billy
1420200000,gefilterfish,edlin,jereboam
1420207314,logger,vim,billy
1420207212,filetext,win32notepad,marcel
1420196457,c.txt,win32notepad,jereboam
1420196438,filetext,vlc,billy
1420200000,aa.thing,edlin,billy
1420196425,filetext,win32notepad,tanaka
1420196407,c.txt,emacs*nix,billy
1420196436,varlog,vim,jereboam
1420196400,cc.thing,win32notepad,panthera
1420200086,d.e.f,win32notepad,tanaka
1420192800,b.log,edlin,panthera
1420196444,a.log,emacs*nix,billy
1420196400,ff.thing,edlin,methuselah
1420192882,gg.thing,vlc,tanaka
1420192833,y.csv,vim,methuselah
1420207264,a.log,vlc,ezekiel
1420192803,logger,vim,methuselah
1420196438,tlog1,vlc,ezekiel
1420196464,ff.thing,win32notepad,jereboam
1420192835,p.q.r,edlin,ezekiel
1420192815,y.z.z,edlin,panthera
1420192824,bb.thing,vim,marcel
1420192888,aa.thing,win32notepad,ezekiel
1420196436,gefilterfish,emacs*nix,billy
1420207267,aa.thing,win32notepad,marcel
1420196467,x.csv,vlc,ezekiel
1420196400,hh.thing,vlc,billy
1420207200,l.m.o,edlin,ezekiel
1420196441,gefilterfish,emacs*nix,billy
1420196455,gefilterfish,win32notepad,billy
1420196415,dd.thing,emacs*nix,billy
1420192810,ff.thing,edlin,ezekiel
1420192813,bb.thing,vim,methuselah
1420192800,tlog1,edlin,tanaka
1420192800,a.log,vlc,marcel
1420192850,b.txt,emacs*nix,marcel
1420192815,y.z.z,emacs*nix,billy
1420200000,y.z.z,win32notepad,jereboam
1420192800,j.k.l,win32notepad,marcel
1420192845,tlog1,edlin,tanaka
1420196400,x.csv,vim,tanaka
1420207275,p.q.r,edlin,tanaka
1420192810,c.txt,emacs*nix,billy
1420192800,s.t.u,emacs*nix,billy
1420192906,gefilterfish,win32notepad,marcel
1420196447,tlog1,edlin,marcel
1420196406,l.m.o,edlin,marcel
1420207268,cc.thing,win32notepad,marcel
1420200000,z.csv,vlc,tanaka
1420196426,a.b.c,vim,billy
1420192850,filetext,edlin,ezekiel
1420207286,y.csv,emacs*nix,marcel
1420196474,j.k.l,edlin,marcel
1420207308,p.q.r,vim,billy
1420207220,j.k.l,edlin,tanaka
1420196425,gefilterfish,vim,jereboam
1420207285,c.log,vlc,ezekiel
1420200049,d.e.f,vlc,methuselah
1420192800,d.e.f,vlc,marcel
1420192837,b.log,edlin,tanaka
1420196415,l.m.o,win32notepad,jereboam
1420192815,l.m.o,win32notepad,ezekiel
1420207292,b.log,emacs*nix,marcel
1420192819,a.txt,win32notepad,ezekiel
1420200020,c.log,vlc,methuselah
1420196403,y.csv,vlc,jereboam
1420200103,b.log,vim,panthera
1420200027,y.csv,vim,panthera
1420200005,a.log,vlc,tanaka
1420200010,gefilterfish,emacs*nix,panthera
1420200000,p.q.r,vlc,methuselah
1420200067,ff.thing,edlin,billy
1420192883,y.csv,vim,methuselah
1420196520,ee.thing,win32notepad,billy
1420192861,bb.thing,vim,marcel
1420192800,z.csv,win32notepad,ezekiel
1420192803,y.z.z,vlc,tanaka
1420200000,a.log,win32notepad,marcel
1420207231,filetext,emacs*nix,marcel
1420192832,gg.thing,edlin,tanaka
1420207262,cc.thing,win32notepad,marcel
1420196400,p.q.r,emacs*nix,jereboam
1420207200,y.z.z,emacs*nix,marcel
1420196450,filetext,edlin,marcel
1420207315,x.csv,vim,billy
1420192804,y.z.z,vlc,marcel
1420207259,textfile,win32notepad,marcel
1420192843,dd.thing,vim,methuselah
1420207200,gg.thing,edlin,ezekiel
1420207233,a.b.c,win32notepad,marcel
1420207302,v.w.x,win32notepad,marcel
1420196401,gefilterfish,vim,billy
1420192813,dd.thing,vim,marcel
1420192897,hh.thing,vlc,tanaka
1420192869,c.log,emacs*nix,marcel
1420192873,tlog1,vim,methuselah
1420192815,gg.thing,vim,methuselah
1420196413,c.txt,emacs*nix,billy
1420192909,reggol,edlin,tanaka
1420196470,b.txt,vlc,ezekiel
1420200030,gg.thing,vim,panthera
1420192933,varlog,edlin,tanaka
1420207200,logger,win32notepad,marcel
1420196417,z.csv,vlc,billy
1420196452,l.m.o,emacs*nix,billy
1420192800,y.csv,win32notepad,panthera
1420196448,ee.thing,edlin,marcel
1420192816,gefilterfish,emacs*nix,ezekiel
1420196401,gg.thing,vim,billy
1420207201,b.log,emacs*nix,marcel
1420192800,filetext,vim,methuselah
1420192820,c.txt,vlc,tanaka
1420196407,z.csv,win32notepad,tanaka
1420192860,varlog,edlin,tanaka
1420207273,b.log,win32notepad,marcel
1420196402,textfile,win32notepad,panthera
1420192871,hh.thing,win32notepad,marcel
1420192904,l.m.o,edlin,ezekiel
1420207228,c.log,vlc,ezekiel
1420196418,logger,win32notepad,billy
1420196434,g.h.i,edlin,methuselah
1420192800,a.txt,vlc,jereboam
1420196400,b.log,emacs*nix,jereboam
1420196529,y.csv,vlc,ezekiel
1420192851,d.e.f,vim,methuselah
1420207200,l.m.o,vlc,ezekiel
1420192803,d.e.f,edlin,tanaka
1420207248,v.w.x,win32notepad,marcel
1420192832,tlog1,win32notepad,ezekiel
1420207222,c.txt,vlc,marcel
1420200005,b.log,edlin,billy
1420192800,a.b.c,edlin,ezekiel
1420192834,aa.thing,win32notepad,marcel
1420200032,p.q.r,vim,billy
1420200076,a.txt,edlin,ezekiel
1420192871,s.t.u,emacs*nix,marcel
1420192800,a.txt,vim,marcel
1420196468,tlog1,vlc,ezekiel
1420200028,a.log,vlc,tanaka
1420207225,s.t.u,vlc,marcel
1420200094,cc.thing,vim,panthera
1420196510,x.csv,emacs*nix,jereboam
1420192810,g.h.i,edlin,panthera
1420207290,filetext,win32notepad,marcel
1420207207,textfile,win32notepad,marcel
1420192800,filetext,vlc,marcel
1420192816,c.log,vim,methuselah
1420192908,dd.thing,vim,marcel
1420196405,tlog1,vlc,tanaka
1420196434,gefilterfish,vim,billy
1420196427,dd.thing,vim,jereboam
1420192827,j.k.l,vim,methuselah
1420196432,a.log,win32notepad,jereboam
1420200030,a.txt,vlc,methuselah
1420200017,s.t.u,edlin,ezekiel
1420196400,varlog,win32notepad,panthera
1420207290,reggol,vlc,ezekiel
1420207268,y.csv,vlc,ezekiel
1420192838,s.t.u,emacs*nix,billy
1420192839,c.log,win32notepad,ezekiel
1420192800,logger,emacs*nix,ezekiel
1420192816,v.w.x,win32notepad,ezekiel
1420192918,bb.thing,vim,marcel
1420200082,b.log,win32notepad,tanaka
1420192839,l.m.o,vlc,tanaka
1420200056,x.csv,vlc,tanaka
1420192866,d.e.f,win32notepad,ezekiel
1420192921,varlog,edlin,ezekiel
1420196426,a.log,vim,jereboam
1420207236,a.txt,vim,tanaka
1420207206,b.txt,edlin,tanaka
1420192800,a.b.c,vlc,tanaka
1420192822,varlog,edlin,tanaka
1420200001,g.h.i,emacs*nix,ezekiel
1420196509,c.txt,emacs*nix,jereboam
1420200051,d.e.f,vlc,methuselah
1420200112,dd.thing,vim,panthera
1420207261,d.e.f,win32notepad,marcel
1420192800,d.e.f,emacs*nix,marcel
1420200058,ff.thing,edlin,billy
1420192817,a.txt,emacs*nix,marcel
1420200016,p.q.r,vim,billy
1420200070,d.e.f,vim,billy
1420200000,gg.thing,win32notepad,marcel
1420192899,ff.thing,edlin,ezekiel
1420196404,x.csv,vim,tanaka
1420200000,b.txt,win32notepad,marcel
1420200019,bb.thing,vlc,tanaka
1420196406,c.log,emacs*nix,ezekiel
1420196463,logger,edlin,marcel
1420196427,a.b.c,win32notepad,jereboam
1420207277,p.q.r,vim,billy
1420207238,logger,emacs*nix,marcel
1420192892,y.csv,win32notepad,ezekiel
1420192814,a.txt,emacs*nix,billy
1420192800,c.log,edlin,tanaka
1420192805,z.csv,win32notepad,ezekiel
1420207284,ff.thing,edlin,ezekiel
1420196431,c.log,vlc,ezekiel
1420196401,dd.thing,win32notepad,tanaka
1420196440,bb.thing,vim,billy
1420200000,ff.thing,emacs*nix,panthera
1420207233,l.m.o,emacs*nix,marcel
1420192800,b.log,emacs*nix,billy
1420196414,tlog1,vlc,ezekiel
1420207294,logger,vlc,marcel
1420192845,ee.thing,win32notepad,panthera
1420207314,c.txt,win32notepad,marcel
1420192842,ff.thing,vlc,jereboam
1420192919,bb.thing,vim,marcel
1420207284,p.q.r,emacs*nix,marcel
1420192882,logger,edlin,tanaka
1420192800,varlog,edlin,ezekiel
1420196405,b.txt,vim,billy
1420200018,a.txt,win32notepad,jereboam
1420196400,s.t.u,win32notepad,panthera
1420196407,varlog,edlin,marcel
1420192867,gg.thing,vim,marcel
1420196466,varlog,emacs*nix,billy
1420196470,bb.thing,win32notepad,billy
1420196400,s.t.u,win32notepad,tanaka
1420200064,z.csv,vlc,tanaka
1420192841,c.log,win32notepad,panthera
1420207224,aa.thing,win32notepad,marcel
1420196420,gefilterfish,vim,billy
1420196423,a.log,win32notepad,tanaka
1420207293,tlog1,emacs*nix,marcel
1420200054,bb.thing,vim,billy
1420196400,filetext,edlin,methuselah
1420196429,c.log,vlc,ezekiel
1420192807,s.t.u,vim,methuselah
1420192800,c.log,vim,methuselah
1420200067,b.log,vim,panthera
1420200062,varlog,vim,billy
1420207285,d.e.f,emacs*nix,marcel
1420192826,b.txt,edlin,tanaka
1420192840,ee.thing,edlin,tanaka
1420207220,logger,win32notepad,marcel
1420207254,c.txt,emacs*nix,marcel
1420200022,varlog,vim,billy
1420192911,y.z.z,edlin,ezekiel
1420200041,bb.thing,vlc,tanaka
1420196400,logger,win32notepad,billy
1420200013,c.log,edlin,ezekiel
1420192926,varlog,edlin,ezekiel
1420192800,reggol,edlin,tanaka
1420192864,textfile,vim,methuselah
1420207242,gg.thing,edlin,ezekiel
1420196404,z.csv,emacs*nix,ezekiel
1420200063,aa.thing,vim,billy
1420207213,y.z.z,edlin,ezekiel
1420192837,a.txt,emacs*nix,marcel
1420200040,varlog,edlin,billy
1420196402,a.log,edlin,marcel
1420196470,reggol,win32notepad,jereboam
1420200099,aa.thing,win32notepad,tanaka
1420196471,a.b.c,vlc,ezekiel
1420192814,dd.thing,vim,marcel
1420207280,filetext,win32notepad,marcel
1420196421,varlog,vim,jereboam
1420196488,hh.thing,vlc,ezekiel
1420192827,a.log,vim,marcel
1420200000,ff.thing,emacs*nix,ezekiel
1420207251,c.txt,vlc,marcel
1420192838,c.txt,vlc,tanaka
1420200051,d.e.f,win32notepad,tanaka
1420207200,a.log,vim,tanaka
1420207200,gefilterfish,emacs*nix,marcel
1420192824,a.txt,edlin,tanaka
1420207244,y.z.z,emacs*nix,marcel
1420192840,z.csv,vim,methuselah
1420200006,l.m.o,vim,panthera
1420200024,a.txt,win32notepad,jereboam
1420196497,p.q.r,win32notepad,billy
1420196400,v.w.x,edlin,jereboam
1420192856,logger,edlin,tanaka
1420196445,dd.thing,emacs*nix,billy
1420192841,d.e.f,vlc,jereboam
1420196400,c.txt,win32notepad,jereboam
1420196410,d.e.f,edlin,marcel
1420207200,textfile,win32notepad,marcel
1420196423,filetext,edlin,methuselah
1420200019,tlog1,vim,billy
1420192838,d.e.f,vlc,jereboam
1420207318,textfile,win32notepad,marcel
1420192925,d.e.f,vim,marcel
1420192899,z.csv,vim,methuselah
1420196405,varlog,emacs*nix,billy
1420196437,a.b.c,vim,billy
1420196430,z.csv,edlin,methuselah
1420196402,x.csv,vim,tanaka
1420192824,z.csv,vim,methuselah
1420200064,a.txt,edlin,ezekiel
1420196423,ff.thing,emacs*nix,billy
1420196487,ff.thing,edlin,marcel
1420200022,c.log,vlc,methuselah
1420207200,g.h.i,vim,billy
1420192859,tlog1,win32notepad,marcel
1420207246,x.csv,vlc,marcel
1420196424,textfile,emacs*nix,jereboam
1420200006,cc.thing,edlin,ezekiel
1420200075,d.e.f,win32notepad,tanaka
1420207245,a.b.c,vlc,ezekiel
1420196475,c.log,vlc,ezekiel
1420196431,reggol,win32notepad,jereboam
1420192800,ff.thing,emacs*nix,ezekiel
1420200071,d.e.f,win32notepad,tanaka
1420200069,ff.thing,edlin,ezekiel
1420207272,dd.thing,win32notepad,marcel
1420200000,y.z.z,vlc,marcel
1420207258,ee.thing,vim,billy
1420192864,dd.thing,vim,marcel
1420192800,bb.thing,vlc,jereboam
1420192886,textfile,vim,methuselah
1420192800,s.t.u,vim,methuselah
1420192817,j.k.l,win32notepad,panthera
1420207232,x.csv,emacs*nix,marcel
1420192801,s.t.u,win32notepad,panthera
1420207255,ee.thing,vim,billy
1420207217,a.log,vim,tanaka
1420196417,c.txt,emacs*nix,billy
1420200056,c.log,edlin,ezekiel
1420207282,a.b.c,win32notepad,marcel
1420196400,d.e.f,emacs*nix,jereboam
1420207309,l.m.o,vlc,ezekiel
1420192839,v.w.x,win32notepad,panthera
1420192800,logger,win32notepad,ezekiel
1420192841,ff.thing,win32notepad,ezekiel
1420200022,a.log,vlc,tanaka
1420196469,b.txt,win32notepad,billy
1420200072,j.k.l,win32notepad,tanaka
1420196420,ff.thing,edlin,marcel
1420200061,aa.thing,vim,billy
1420196432,a.txt,vim,billy
1420207200,varlog,vlc,ezekiel
1420196420,hh.thing,vlc,jereboam
1420192800,g.h.i,vlc,tanaka
1420200067,x.csv,vlc,tanaka
1420200085,ff.thing,vlc,tanaka
1420192814,p.q.r,edlin,tanaka
1420196439,x.csv,vim,billy
1420200028,b.log,edlin,billy
1420207251,y.csv,vlc,ezekiel
1420207280,g.h.i,vim,billy
1420200105,l.m.o,vim,panthera
1420196455,bb.thing,edlin,marcel
